DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-
2019-11-15,22-117,GSW,HOME,BOS,L (-5),0,11:34,2,5,.400,0,1,.000,4,6,.667,7,1,8,0,0,1,2,0,8,8.4,-1
2019-11-17,22-119,GSW,AWAY,NOP,L (-8),0,13:57,2,4,.500,0,0,,0,0,,1,1,2,0,0,0,1,1,4,1.6,-9
2019-11-19,22-121,GSW,AWAY,MEM,W (+19),0,22:48,3,9,.333,2,5,.400,1,3,.333,3,3,6,1,1,0,2,4,9,4.2,+11
2019-11-20,22-122,GSW,AWAY,DAL,L (-48),0,28:25,4,11,.364,3,7,.429,0,0,,2,4,6,1,0,1,2,1,11,6.5,-17
2019-11-22,22-124,GSW,AWAY,UTA,L (-4),0,28:18,7,9,.778,4,4,1.000,0,0,,0,5,5,1,0,0,1,4,18,14.1,+3
2019-11-25,22-127,GSW,HOME,OKC,L (-3),0,23:48,3,7,.429,1,3,.333,0,0,,0,5,5,1,0,2,1,1,7,5.5,+12
2019-11-27,22-129,GSW,HOME,CHI,W (+14),0,24:23,5,11,.455,1,3,.333,2,2,1.000,4,7,11,1,2,3,1,1,13,15.6,+15
2019-11-29,22-131,GSW,AWAY,MIA,L (-17),0,22:39,3,7,.429,1,3,.333,5,5,1.000,0,4,4,0,2,1,1,1,12,10.8,+1
2019-12-01,22-133,GSW,AWAY,ORL,L (-4),0,16:42,3,7,.429,0,2,.000,1,1,1.000,2,5,7,0,0,0,1,1,7,4.8,+2
2019-12-02,22-134,GSW,AWAY,ATL,L (-25),0,27:44,4,11,.364,0,4,.000,2,2,1.000,5,4,9,1,2,1,3,1,10,8.6,-27
2019-12-04,22-136,GSW,AWAY,CHO,L (-15),0,13:11,2,3,.667,1,1,1.000,0,0,,1,1,2,2,0,1,2,0,5,4.8,-4
2019-12-06,22-138,GSW,AWAY,CHI,W (+2),0,12:05,2,3,.667,1,1,1.000,1,1,1.000,0,3,3,0,0,0,2,0,6,3.6,+7
2019-12-09,22-141,GSW,HOME,MEM,L (-8),0,14:37,3,4,.750,2,2,1.000,2,2,1.000,0,2,2,1,0,0,1,0,10,8.7,+3
2019-12-11,22-143,GSW,HOME,NYK,L (-2),0,15:51,1,4,.250,0,2,.000,1,1,1.000,2,4,6,2,0,0,0,0,3,4.6,+10
2019-12-13,22-145,GSW,AWAY,UTA,L (-8),0,20:49,1,3,.333,0,1,.000,0,0,,2,3,5,0,0,0,2,0,2,0.6,+4
2019-12-15,22-147,GSW,HOME,SAC,L (-21),0,18:16,2,4,.500,0,1,.000,1,2,.500,1,1,2,0,1,0,0,1,5,4.2,-5
2019-12-18,22-150,GSW,AWAY,POR,L (-10),0,11:23,2,5,.400,0,0,,1,2,.500,3,3,6,0,0,1,0,1,5,5.2,-4
2019-12-20,22-152,GSW,HOME,NOP,W (+4),0,6:36,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,0,1,0,-0.1,-6
2019-12-23,22-155,GSW,HOME,MIN,W (+9),0,4:27,1,4,.250,0,0,,0,0,,0,3,3,0,0,0,0,0,2,0.5,-7
2019-12-25,22-157,GSW,HOME,HOU,W (+12),0,2:08,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-4
2019-12-31,22-163,GSW,AWAY,SAS,L (-4),0,11:45,2,6,.333,0,1,.000,0,1,.000,0,1,1,1,1,0,0,1,4,1.8,-3
2020-01-02,22-165,GSW,AWAY,MIN,L (-15),0,21:40,3,4,.750,1,2,.500,3,3,1.000,1,4,5,1,0,0,2,2,10,8.2,-1
2020-01-04,22-167,GSW,HOME,DET,L (-7),0,20:27,8,11,.727,4,4,1.000,3,4,.750,2,3,5,1,4,1,1,0,23,24.8,0
2020-01-06,22-169,GSW,AWAY,SAC,L (-13),0,22:06,4,8,.500,0,2,.000,5,6,.833,1,5,6,2,2,0,1,1,13,12.8,+2
2020-01-08,22-171,GSW,HOME,MIL,L (-9),0,17:37,3,6,.500,3,5,.600,2,2,1.000,1,4,5,1,0,1,1,3,11,9.1,+2
2020-01-10,22-173,GSW,AWAY,LAC,L (-9),1,27:48,6,12,.500,4,8,.500,1,1,1.000,2,3,5,3,3,0,2,5,17,14.4,-9
2020-01-12,22-175,GSW,AWAY,MEM,L (-20),1,26:46,3,7,.429,3,3,1.000,3,6,.500,2,2,4,3,1,2,2,3,12,10.4,-13
2020-01-14,22-177,GSW,HOME,DAL,L (-27),1,27:25,4,9,.444,0,3,.000,2,2,1.000,1,3,4,0,0,0,0,0,10,6.9,-20
2020-01-16,22-179,GSW,HOME,DEN,L (-3),0,17:06,1,3,.333,1,2,.500,0,0,,0,1,1,2,0,0,1,2,3,1.2,-1
2020-01-18,22-181,GSW,HOME,ORL,W (+14),0,21:18,3,7,.429,2,4,.500,0,0,,2,1,3,2,0,1,0,2,8,7.3,-4
2020-01-20,22-183,GSW,AWAY,POR,L (-5),0,21:35,1,8,.125,1,4,.250,0,0,,2,3,5,0,1,0,0,1,3,0.7,+1
2020-01-22,22-185,GSW,HOME,UTA,L (-33),0,15:25,3,7,.429,0,2,.000,6,6,1.000,1,1,2,0,1,0,0,2,12,9.5,-5
2020-01-24,22-187,GSW,HOME,IND,L (-11),0,16:04,3,6,.500,2,3,.667,1,2,.500,0,2,2,0,0,0,1,0,9,5.2,-8
2020-01-28,22-191,GSW,AWAY,PHI,L (-11),0,18:35,2,7,.286,1,4,.250,0,0,,0,4,4,0,0,0,1,2,5,0.3,-20
2020-01-30,22-193,GSW,AWAY,BOS,L (-15),0,21:37,2,6,.333,1,4,.250,2,2,1.000,0,3,3,3,2,2,2,1,7,7.6,-8
2020-02-01,22-195,GSW,AWAY,CLE,W (+19),0,22:42,4,8,.500,1,3,.333,3,3,1.000,0,5,5,1,1,0,2,4,12,7.6,+6
2020-02-03,22-197,GSW,AWAY,WAS,W (+8),0,12:48,1,4,.250,0,1,.000,2,2,1.000,1,2,3,0,0,0,1,2,4,1.1,+2
2020-02-05,22-199,GSW,AWAY,BRK,L (-41),0,27:46,0,3,.000,0,1,.000,1,4,.250,0,1,1,1,0,0,1,2,1,-3.1,-19
